city hall	/sitiːhɔːl/\n\nprefeitura
city state	/sitiːsteit/\n\n1. cidade\n2. cidadelivre
civic	/sivik/\n\ncivil
civil	/sivəl/\n\ncivil
civilian	/siviliən/\n\ncivil
civility	[s]\ncivilidade
civilization	/sivilaizeiʃən/\n\ncivilização
civilize	/sivilaiz/\n\n1. civilizar\n2. darcivilização\n3. domesticar\n4. policiar
claim	/kleim/\n\n1. a. alegar\n  b. pretender\n2. pretensão
clammy	[adjective]\n\n1. viscoso\n2. pegajoso
clamor	[s]\nclamor
clamorous	[adjective]\nclamoroso
clamp	/klæmp/\n\n1. grampo\n2. parêntese
clan	/klæn/\n\n1. gênero\n2. raça\n3. tribo
clandestine	[adjective]\nclandestino
clandestinely	[adverb]\nclandestinamente
clandestinity	[s]\nclandestinidade
clap	/klæp/\n\n1. a. aplaudir\n  b. aprovar\n  c. baterpalmas\n  d. louvar\n2. blenorréia
clarification	[s]\n\n1. clarificação\n2. esclarecimento
clarify	/klærifai/\n\nexplicar
clarinet	[s]\nclarineta
clarion	[s]\nclarim
clarity	[s]\nclaridade
clash	1. a. estridor\n  b. choque\n2. a. chocar-se\n  b. entrar em conflito\n  c. ter uma desavença
clasp	/klɑːsp/\n\n1. a. abotoarcomcolchetes\n  b. abrochar\n  c. acolchetar\n2. a. cochete\n  b. colchetemacho
class	/klɑːs/\n\n1. curso\n2. cotação\n3. percurso
classic	clássico
classical	[adjective]\nclássico
classically	classicamente
classifiable	[adjective]\nclassificável
classification	classificação
classificatory	[adjective]\nclassificatório
classified	classificado
classifier	[s]\nclassificador
classify	[vt]\n\n1. classificar\n2. catalogar
classmate	[s]\ncolega de classe
classroom	[s]\nsala de aula
clatter	/klætər/\n\nbaterrepetidamente
claudication	[s]\nclaudicação
claustrophobia	[s]\nclaustrofobia
claustrophobic	[adjective]\nclaustrofóbico
claustrophobically	[adverb]\n\n1. claustrofobicamente\n2. de forma claustrofóbica
clavicle	[s]\nclavícula
clavicular	[adjective]\nclavicular
claw	/klɔː/\n\n[s]\n[vt]\n\n1. garra\n2. arranhar
clay	/klei/\n\n1. argiloso\n2. a. argila\n  b. barro\n  c. greda
clean	/kliːn/\n\n1. a. limpo\n  b. puro\n2. a. assear\n  b. limpar\n  c. purificar
clean up	[vt]\n\n1. limpar\n2. por em ordem
cleanable	[adjective]\nlimpável
cleaner	[s]\n[adjective]\n\n1. limpador\n2. clareador\n3. mais limpo\n4. mais claro
cleanliness	/klenlinəs/\n\n1. asseio\n2. limpeza\n3. pureza
cleanly	[adverb]\n\n1. claramente\n2. a. sem falhas\n  b. perfeitamente
cleanly cut	/klenliːkʌt/\n\n1. bemacabado\n2. distinto\n3. limpo\n4. líquido\n5. polido
cleanness	[s]\nlimpeza
cleanse	/kliːnz/\n\n1. assear\n2. limpar\n3. purificar
cleanup	[s]\nlimpeza
clear	/kliər/\n\n1. a. claro\n  b. luminoso\n  c. luzente\n2. distinto
clear the throat	pigarrear
clearance	depuração
clearest	1. o mais claro\n2. o mais limpo
clearheadedness	[s]\nlucidez
clearly	1. claramente\n2. de forma clara\n3. de forma limpa
cleft	[s]\n\n1. rachadura\n2. fissura\n3. partido
cleft lip	[s]\n\n1. fissura labial\n2. lábio leporino
cleft palate	[s]\n\n1. fissura palatina\n2. lábio leporino
clemency	clemência
clement	[adjective]\nclemente
clergy	[s]\n\n1. clero\n2. sacerdócio
clergyman	/kləːdʒimən/\n\n1. a. clérigo\n  b. padre\n2. sacerdote
clerk	/klɑːk/\n\n1. balconista\n2. caixeiro
clever	/klevər/\n\n1. a. ágil\n  b. hábil\n  c. jeitoso\n2. a. ardiloso\n  b. astuto\n  c. ladino
click	1. a. clique\n  b. estalo\n2. a. clicar\n  b. estalar
client	/kliːənt/\n\n1. cliente\n2. a. comprador\n  b. freguês
climacteric	[s]\nclimatério
climate	/klaimət/\n\nclima
climatic	[adjective]\nclimático
climatology	[s]\nclimatologia
climb	/klaim/\n\n[s]\n[vt]\n\n1. ascenção\n2. escalada\n3. a. subir\n  b. ascender\n4. escalar
climber	/klaimbər/\n\nalpinista
cling to	/kliŋtou/\n\n1. aferrar\n2. enganchar\n3. fixar
clinical	clínico
clinically	clinicamente
clinician	clínico
clip	/klip/\n\n1. cortar\n2. podar\n3. tosar\n4. tosquiar
clipboard	[s]\nárea de transferência
clitoric	[adjective]\nclitórico
clitoris	[s]\nclítoris
cloak	/klouk/\n\ncapa
cloakroom	/kloukruːm/\n\nguarda-roupa
clock	/klɔk/\n\nrelógio
clod	/klɔd/\n\n1. bola\n2. torrão
clog	/klɔg/\n\n1. arrolhar\n2. tampar\n3. tapar
clonal	[adjective]\nclonal
clone	[s]\n[vt]\n\n1. clone\n2. clonar
clonic	[adjective]\nclônico
clonicity	[s]\nclonicidade
clonidine	[s]\nclonidina
close	/klouz/\n\n1. a. fechar\n  b. cerrar\n2. fechar-se\n3. a. familiar\n  b. íntimo\n  c. particular\n  d. privado\n4. a. acanhado\n  b. apertado\n  c. estreito\n5. a. junto\n  b. próximo
closed	/klouzd/\n\nfechado
closely	1. fielmente\n2. rigorosamente\n3. de perto
closeness	[s]\nproximidade
closer	[s]\n[adjective]\n[adverb]\n\n1. aquele que termina\n2. a. mais apertado\n  b. mais justo\n3. mais perto
closest	[adjective]\n\n1. o mais perto\n2. a. o mais apertado\n  b. o mais justo
closet	/klɔzit/\n\n1. armário\n2. estante
cloth	/klɔθ/\n\n1. a. fazenda\n  b. pano\n  c. tecidodelã\n2. a. estofo\n  b. tecido
clothe	/klouð/\n\n1. cobrir\n2. vestir\n3. revestir
clothes	/klouðz/\n\nroupas
clothing	/klouðiŋ/\n\nroupas
cloud	/klaud/\n\nnuvem
cloudy	/klaudiː/\n\nnublado
clover	/klouvər/\n\ntrevo
clown	[s]\npalhaço
club member	/klʌbmembər/\n\nsócio de clube
clubs	/klʌbz/\n\n1. paus\n2. trevo
clue	[s]\n\n1. pista\n2. dica\n3. indício
clueless	[adjective]\n\n1. sem pistas\n2. perdido
clump	grupo
clumsy	1. desajeitado\n2. deselegante\n3. mal-feito
cluster	/kluːstər/\n\n1. feixe\n2. molho\n3. penca
clutch	[s]\n[vt]\n\n1. aprisionamento\n2. ninho\n3. embreagem\n4. agarrar com força\n5. prender
clutter	1. a. desordem\n  b. bagunça\n  c. algazarra\n2. a. abarrotar\n  b. encher desordenadamente\n3. fazer barulho ou algazarra
co-operate	colaborar
co-ordinate	coordenar
coach	/koutʃ/\n\n1. a. educar\n  b. instruir\n2. a. adestrar\n  b. exercitar\n  c. treinar\n3. a. carruagem\n  b. vagão
coachman	[s]\ncocheiro
coaction	[s]\ncoação
coactive	[adjective]\ncoativo
coadaptation	[s]\ncoadaptação
coadministration	[s]\ncoadministração
coagulability	[s]\ncoagulabilidade
coagulable	[adjective]\ncoagulável
coagulant	[s]\ncoagulante
coagulase	[s]\ncoagulase
coagulate	[vt]\ncoagular
coagulation	coagulação
coagulopathy	coagulopatia
coagulum	[s]\ncoágulo
coal	/koul/\n\ncarvão
coalesce	[vi]\ncoalescer
coalescence	[s]\ncoalescência
coalescent	[adjective]\ncoalescente
coalition	[s]\ncoalizão
coarctation	coarctação
coarse	/kɔːs/\n\n1. a. agreste\n  b. grosseiro\n  c. ríspido\n  d. rude\n  e. tosco\n2. a. deselegante\n  b. falta de elegância\n  c. indecoroso
coast	/koust/\n\n1. a. costeiro\n  b. litorâneo\n2. a. costa\n  b. litoral
coast-	1. costeiro\n2. litorâneo
coastal	/koustl/\n\n1. costeiro\n2. litorâneo
coastguard	[s]\nguarda costeira
coat	/kout/\n\n1. casacão\n2. paletó\n3. sobretudo
coauthor	[s]\n[vt]\n\n1. coautor\n2. ser coautor
cobalamin	[s]\ncobalamina
cobalt	[s]\ncobalto
cobweb	[s]\nteia de aranha
cocain	[s]\ncocaína
cocaine	[s]\ncocaína
coccus	[s]\n\n1. coco\n2. bacteria de forma arredondada
coccyx	[s]\ncóccix
cock	/kɔk/\n\n[s]\n\n1. pênis\n2. galo
cockfight	/kɔkfait/\n\nbrigadegalo
cockroach	/kɔkroutʃ/\n\n1. barata\n2. blata
cocktail	[s]\ncoquetel
cocomposer	[s]\ncocompositor
cocreator	[s]\ncocriador
cod	/koud/\n\nbacalhau
coddle	/kɔdl/\n\n1. acariciar\n2. afagar\n3. amimar\n4. favorecer\n5. mimosear
code	/koud/\n\n1. código\n2. a. cifra\n  b. código secreto\n  c. escrita secreta
coder	[s]\nprogramador
codfish	/kɔdfiʃ/\n\nbacalhau
codfish-oil	óleodebacalhau
codification	[s]\ncodificação
codifier	[s]\ncodificador
codify	[vt]\ncodificar
codirect	[vt]\ncodirigir
codirector	[s]\ncodiretor
coenzymatic	[adjective]\ncoenzimático
coenzymatically	[adverb]\ncoenzimaticamente
coenzyme	[s]\ncoenzima
coercion	[s]\ncoerção
coexist	[vt]\ncoexistir
coexistence	[s]\ncoexistência
coexistent	[adjective]\ncoexistente
cofactor	cofator
coffee	/kɔfiː/\n\ncafé
coffee-house	café
coffee-pot	cafeteira
coffer	burra
coffin	/kɔfin/\n\n1. ataúde\n2. caixão\n3. esquife\n4. féretro
cofunction	[s]\ncofunção
cogitable	[adjective]\ncogitável
cogitate	[vt]\ncogitar
cogitation	[s]\ncogitação
cognac	/kɔnjæk/\n\n1. aguardente\n2. conhaque
cognition	[s]\ncognição
cognitive	cognitivo
cohabit	[vt]\ncoabitar
cohabitant	[s]\ncoabitante
cohabitation	[s]\ncoabitação
coherence	[s]\ncoerência
coherent	coerente
cohesion	[s]\ncoesão
cohesive	[adjective]\ncoesivo
cohesively	[adverb]\n\n1. coesivamente\n2. de forma coesiva
cohort	[s]\ncoorte
coil	/kɔil/\n\n1. bobina\n2. carretel\n3. carrinho
coin	/kɔin/\n\nmoeda
coincide	1. coincidir\n2. combinar
coincidence	[adjective]\ncoincidente
coincident	[adjective]\ncoincidente
coir	/kɔiər/\n\n1. coral\n2. coro
coir loft	/kɔiərlɔft/\n\ncoro
colchicine	[s]\ncolchicina
cold	/kould/\n\n1. frio\n2. a. constipação\n  b. resfriado
coldest	o mais frio
coldly	[adverb]\nfriamente
coldness	[s]\nfrieza
colic	cólica
coliform	[s]\ncoliforme
collaborate	[vi]\n\n1. colaborar\n2. trabalhar junto
collaboration	colaboração
collaborator	[s]\ncolaborador
collagen	colágeno
collagenase	[s]\ncolagenase
collapse	/kəlæps/\n\n1. colapso\n2. colapsar
collar	/kɔlər/\n\ncolarinho
collateral	[adjective]\ncolateral
collaterally	[adverb]\n\n1. colateralmente\n2. de forma colateral
colleague	[s]\ncolega
collect	/kəlekt/\n\ncolher
collection	/kəlekʃən/\n\n1. coleção\n2. grupo\n3. reunião
collective	coletivo
collectively	coletivamente
collectivity	[s]\ncoletividade
collector	[s]\n\n1. coletor\n2. colecionador
college	1. faculdade\n2. instituto\n3. universidade
collegiate	[s]\ncolegiado
collide	colidir
collision	colisão
colloid	colóide
colloquial	1. coloquial\n2. familiar
colloquially	[adverb]\n\n1. coloquialmente\n2. informalmente
colombia	[s]\nColômbia
colon	[s]\n\n1. cólon\n2. dois pontos
colonialism	[s]\ncolonialismo
colonic	colônico
colonization	colonização
colonize	[vt]\ncolonizar
colonized	colonizado
colonizer	[s]\ncolonizador
color	cor
colored	colorido
colorful	[adjective]\ncolorido
colorimeter	[s]\ncolorímetro
colorimetric	[adjective]\ncolorimétrico
colorimetry	[s]\ncolorimetria
colorless	[adjective]\n\n1. incolor\n2. sem cor
colossal	[adjective]\ncolossal
colossus	[s]\ncolosso
colotomy	[s]\ncolotomia
colour	/kʌlər/\n\ncor
coltsfoot	/koultsfut/\n\n1. tussilagem\n2. unha-de-cavalo
columbine	/kɔləmbain/\n\naquilégia
column	/kɔləm/\n\ncoluna
coma	[s]\ncoma
comb	/koum/\n\npente
combat	/kɔmbæt/\n\n[s]\n[vt]\n\n1. a. combate\n  b. luta\n2. a. combater\n  b. lutar contra\n  c. opor
combatant	[s]\ncombatente
combinate	[adjective]\ncombinado
combination	[s]\ncombinação
combinatory	[adjective]\ncombinatório
combine	/kɔmbain/\n\n[vt]\ncombinar
combined	combinado
combustible	[adjective]\n\n1. combustível\n2. inflamável
combustion	[s]\ncombustão
come	/kʌm/\n\n[vt]\n[vi]\n\n1. a. derivar\n  b. provir\n  c. vir de\n2. a. chegar\n  b. vir
come about	/kʌməbaut/\n\n1. a. acontecer\n  b. fazer-se\n  c. tornar-se\n2. a. suceder\n  b. ter lugar
come across	/kʌməkrɔs/\n\n1. achar\n2. encontrar
come back	/kʌmbæk/\n\n1. regressar\n2. voltar
come close	/kʌmklouz/\n\n1. acercar-se\n2. aproximar-se
come closer	/kʌmklouzər/\n\n1. acercar-se\n2. aproximar-se
come into bloom	/kʌmintəbluːm/\n\ncomeçar a florir
come on	/kʌmwʌn/\n\n1. a. aproximar-se\n  b. dirigir-se\n2. acercar-se\n3. começar
come to a halt	/kʌmtouəhɔːlt/\n\n1. demorar-se\n2. deter-se\n3. parar
come to an agreement	/kʌmtouænəgriːmənt/\n\nentrar em acordo
come to an end	/kʌmtouænənd/\n\n1. acabar\n2. terminar
come together	/kʌmtəgeðər/\n\n1. unir-se\n2. reunir-se\n3. associar-se
come true	/kʌmtruː/\n\nrealizar-se
comedian	[s]\ncomediante
comedy	/kɔmədiː/\n\ncomédia
comet	[s]\ncometa
comfort	/kʌmfət/\n\n1. conforto\n2. a. confortar\n  b. aliviar\n  c. consolar
comfortable	/kʌmftəbl/\n\n1. confortável\n2. agradável\n3. cômodo
comfortably	/kʌmftəbliː/\n\n1. confortavelmente\n2. agradavelmente\n3. de maneira agradável
comfortless	[adjective]\n\n1. desconfortável\n2. sem conforto
comic	/kɔmik/\n\ncômico
comical	/kɔmikl/\n\n1. cómico\n2. cômico
comma	vírgula
command	/kəmɑːnd/\n\n1. a. mando\n  b. comando\n  c. ordem\n2. prescrição\n3. a. dar ordem\n  b. mandar\n  c. ordenar\n4. prescrever
commandable	[adjective]\ncomandável
commandant	[s]\ncomandante
commander	[s]\ncomandante
commandline	[s]\nlinha de comando
commas	[s]\nvírgula
commemorate	[vt]\ncomemorar
commemoration	[s]\ncomemoração
commemorative	[adjective]\ncomemorativo
commence	/kəmens/\n\n1. começar\n2. iniciar
commencement	/kəmensmənt/\n\nprincípio
commend	/kəmend/\n\n1. a. glorificar\n  b. santificar\n2. a. elogiar\n  b. gabar\n  c. louvar\n3. recomendar
commensal	[s]\ncomensal
commensalism	[s]\ncomensalismo
comment	1. cometário\n2. a. comentar\n  b. fazer comentários
commentary	[s]\ncomentário
commerce	/kɔməːs/\n\ncomércio
commercial	comercial
commercial-at sign	1. àzinho\n2. arroba
commercialization	[s]\ncomercialização
commercially	[adverb]\ncomercialmente
commissar	/kɔmisɑːr/\n\ncomissário
commission	/kəmiʃən/\n\n1. comissão\n2. comissãodocorretor
commissioner	/kəmiʃənər/\n\nmandatário
commissure	[s]\ncomissura
commit	1. cometer\n2. entregar
commit adultery	/kəmitədʌltəriː/\n\n1. adulterar\n2. cometeradultério
commit aggression	/kəmitəgreʃən/\n\nagredir
commitment	1. compromisso\n2. engajamento
committee	/kəmitiː/\n\n1. comissão\n2. comitê\n3. junta
commmand	1. a. comando\n  b. ordem\n  c. mandado\n2. a. comandar\n  b. mandar\n  c. ordenar
commodities	[s]\nproduto de consumo
commodity	/kəmɔditiː/\n\n1. a. artigo\n  b. objecto posto à venda\n  c. mercadoria\n2. fazenda
commodore	/kɔmədɔːr/\n\ncomodoro
common	/kɔmən/\n\n1. comum\n2. ordinário\n3. usual\n4. vulgar
commonly	1. comumente\n2. normalmente
commonplace	/kɔmənpleis/\n\n1. banal\n2. comun\n3. trivial\n4. vulgar
commotion	/kəmouʃən/\n\n1. a. agitação\n  b. alvoroço\n2. excitação doentia\n3. escândalo
commune	comungar
communicable	[adjective]\n\n1. comunicável\n2. transmissível
communicate	/kəmjuːnikeit/\n\n1. comunicar\n2. participar
communication	/kəmjuːnikeiʃən/\n\ncomunicação
communicative	[adjective]\ncomunicativo
communion	/kəmjuːniən/\n\ncomunhão
communist	/kɔmjunist/\n\ncomunista
community	/kəmjuːnitiː/\n\n1. comunidade\n2. município
commutative	[adjective]\ncomutativo
comorbidity	[s]\ncomorbidade
compact	/kəmpækt/\n\n1. compacto\n2. denso\n3. cerrado
compactible	[adjective]\ncompactável
compaction	[s]\ncompactação
companian	/kəmpæniən/\n\n1. acompanhante\n2. acólito\n3. companheiro
companion	/kəmpæniən/\n\n1. a. camarada\n  b. companheiro\n2. associado
companionship	[s]\ncompanherismo
company	/kʌmpəniː/\n\n1. a. firma\n  b. loja\n2. companhia
comparable	[adverb]\ncomparável
comparably	[adverb]\n\n1. comparavelmente\n2. de forma comparável
comparative	[s]\ncomparativo
comparatively	/kəmpærətivliː/\n\ncomparativamente
compare	/kəmpɛər/\n\ncomparar
compared	comparado
comparison	/kəmpærisn/\n\ncomparação
compartment	/kəmpɑːtmənt/\n\n1. a. compartimento\n  b. especialidade\n  c. secção\n2. compartimento de vagão
compass	/kʌmpəs/\n\n1. bússola\n2. compasso
compassion	/kəmpæʃən/\n\n1. compaixão\n2. piedade
compatibility	compatibilidade
compatible	/kəmpætəbl/\n\n1. congruente\n2. proporcionado
compatriot	/kəmpætriət/\n\n1. compatriota\n2. conterrâneo
compel	/kəmpel/\n\n1. constranger\n2. forçar\n3. obrigar
compelling	constrangedor
compendium	[s]\ncompêndio
compensate	/kɔmpənseit/\n\n1. premiar\n2. recompensar\n3. remunerar
compensation	/kəmpenseiʃən/\n\n1. recompensa\n2. remuneração
compensatory	compensatório
compete	/kəmpiːt/\n\n1. competir\n2. concorrer\n3. rivalizar
competence	competência
competency	[s]\ncompetência
competent	/kɔmpitənt/\n\n1. autorizado\n2. competente\n3. habilitado
competently	[adverb]\n\n1. competentemente\n2. de forma competente
competition	/kɔmpətiʃən/\n\ncompetição
competitive	competitivo
competitor	[s]\n\n1. competidor\n2. rival\n3. desafiador
compilation	/kɔmpileiʃən/\n\ncompilação
compile	/kəmpail/\n\ncompilar
compiler	compilador
complain	/kəmplein/\n\n1. lamentar-se\n2. lastimar-se\n3. queixar-se
complaint	/kəmpleint/\n\n1. acusação\n2. a. lamento\n  b. queixa
complement	complemento
complementary	[adjective]\ncomplementar
complete	/kəmpliːt/\n\n1. a. completo\n  b. cheio\n  c. pleno\n2. completar
completed	completado
completely	/kəmpliːtəliː/\n\ncompletamente
completeness	1. perfeição\n2. integralidade\n3. inteireza
completion	[s]\nconclusão
complex	/kəmpleks/\n\n1. complexo\n2. complicado
complexion	/kəmplekʃən/\n\ntez
complexity	complexidade
compliance	1. submissão\n2. conformidade
compliant	1. complacente\n2. submisso
complicate	/kəmplikeit/\n\ncomplicar
complicated	/kəmplikeitid/\n\n1. complicado\n2. complexo
complication	complicação
compliment	/kəmplimənt/\n\n1. cumprimentar\n2. a. cumprimento\n  b. vénia\n  c. vênia
component	componente
compose	/kəmpouz/\n\n1. compor\n2. escrever
composer	/kəmpouzər/\n\ncompositor
composition	/kɔmpəziʃən/\n\ncomposição
comprehensibility	[s]\ncompreensibilidade
comprehensible	[adjective]\ncompreensível
comprehension	[s]\ncompreensão
comprehensive	/kɔmprihensiv/\n\n[adjective]\n\n1. compreensivo\n2. a. extenso\n  b. amplo
comprehensively	[adverb]\nde forma compreensível
compress	[vt]\n\n1. comprimir\n2. compactar
compressed	[adjective]\ncomprimido
compressible	[adjective]\ncompressível
compression	[s]\ncompressão
compressive	[adjective]\ncompressivo
compressor	[s]\ncompressor
comprise	/kɔmpraiz/\n\n[vt]\n\n1. a. abranger\n  b. estender-se\n2. a. conter\n  b. incluir
compromise	1. meio-termo\n2. comprometer\n3. chegar a um meio-termo
compulsion	[s]\ncompulsão
compulsive	[adjective]\ncompulsivo
compulsively	[adverb]\n\n1. compulsivamente\n2. de forma compulsiva
compulsivity	[s]\ncompulsividade
compulsory	/kəmpʌlsəriː/\n\n1. compulsório\n2. forçoso\n3. obrigatório
computable	[adjective]\ncomputável
computation	[s]\ncomputação
compute	/kəmpjuːt/\n\ncomputar
computer	/kəmpjuːtər/\n\ncomputador
comrade	/kɔmreid/\n\n1. camarada\n2. companheiro
concatenate	[vt]\nconcatenar
concatenation	[s]\nconcatenação
concave	/kənkeiv/\n\n1. côncavo\n2. oco\n3. vazio
concavity	[s]\nconcavidade
conceal	/kənsiːl/\n\n1. acobertar\n2. esconder\n3. ocultar
conceited	/kənsiːtid/\n\n1. frívolo\n2. fútil\n3. vaidoso
conceive	/kənsiːv/\n\n[vt]\n\n1. a. entender\n  b. compreender\n2. a. conceber\n  b. gerar
concentrate	[s]\n[vt]\n\n1. concentrado\n2. concentrar\n3. concentrar-se
concentrated	/kɔnsəntreitid/\n\n1. basto\n2. cerrado\n3. compacto\n4. denso\n5. espesso
concentration	concentração
concentric	[adjective]\nconcêntrico
concentrically	[adverb]\n\n1. concentricamente\n2. de forma concêntrica
concept	/kɔnsept/\n\n1. conceito\n2. idéia
conception	concepção
concern	/kənsəːn/\n\n1. a. competir\n  b. concernir\n  c. dizer respeito a\n2. a. referir-se\n  b. ter relação com\n3. a. cuidado\n  b. preocupação\n  c. zelo
concerned	/kənsəːnd/\n\n1. concernente\n2. respectivo
concerning	/kənsəːniŋ/\n\n1. acerca de\n2. a. a respeito de\n  b. quanto a
concert	/kənsəːt/\n\nconcerto
concession	[s]\nconcessão
conciliate	[vt]\nconciliar
conciliatory	[adjective]\nconciliatório
concise	/kənsaiz/\n\n1. conciso\n2. lacónico\n3. lacônico\n4. sucinto
conclude	[vt]\nconcluir
conclusion	/kənkluːʒn/\n\n1. conclusão\n2. resultado
conclusive	[adjective]\nconclusivo
conclusively	[adverb]\n\n1. conclusivamente\n2. de forma conclusiva
concomitance	[s]\nconcomitância
concomitant	concomitante
concomitantly	[adverb]\n\n1. concomitantemente\n2. de forma concomitante
concord	/kɔŋkɔːd/\n\n1. acorde\n2. acordo\n3. ajuste\n4. concordância\n5. conformidade\n6. convenção
concordant	concordante
concrete	/kɔŋkriːt/\n\n1. concreto\n2. betão\n3. formigão
concubine	/kɔŋkjubain/\n\nconcubina
concurrence	/kənkʌrəns/\n\n1. acordo\n2. ajuste\n3. concordância\n4. conformidade\n5. convenção
concurrent	[s]\n[adjective]\nconcorrente
concurrently	[adverb]\n\n1. concorrentemente\n2. simultaneamente\n3. ao mesmo tempo
condemn	/kəndem/\n\n1. amaldiçoar\n2. a. desaprovar\n  b. reprovar
condemnable	/kəndemnəbl/\n\nreprovável
condemnation	/kɔndemneiʃən/\n\nreprovação
condemner	[s]\ncondenador
condensable	[adjective]\ncondensável
condensate	[s]\n[adjective]\n[vt]\n\n1. condensado\n2. condensar
condensation	[s]\ncondensação
condenser	[s]\ncondensador
condescend	[vt]\n\n1. tratar com condescendência\n2. permitir\n3. consentir
condescending	[s]\ncondescendência
condition	/kəndiʃən/\n\n1. a. cláusula\n  b. condição\n2. a. circunstância\n  b. posição\n  c. situação\n3. estado
conditional	[adjective]\ncondicional
conditionally	[adverb]\ncondicionalmente
condolences	/kəndoulənsiz/\n\n1. condolências\n2. pêsames
conduct	/kɔndʌkt/\n\n1. a. conduzir\n  b. dirigir\n  c. guiar\n  d. levar\n2. a. comportamento\n  b. conduta\n  c. procedimento
conduct oneself	/kɔndʌktwʌnself/\n\n1. agir\n2. comportar-se\n3. proceder
conduction	condução
conductor	/kəndʌktər/\n\n1. condutor\n2. motorista
